6,戦渦,3,Opening,シャロン,…えーっと……
6,戦渦,3,Opening,漂泊の戦士,おい、エンブラ帝国ってのはここなのか？この黒いモヤモヤの壁、すげえ嫌な感じがするけど…どうやって入るんだ？
6,戦渦,3,Opening,アシュ,これはエンブラ帝国の始祖、閉神エンブラの生み出すミズガルズの闇というものであります。
6,戦渦,3,Opening,シャロン,わたしたちの世界でもありましたが…ここではエンブラ帝国だけが闇に閉ざされているみたいですね。
6,戦渦,3,Opening,アシュ,開神アスク様の眷属たる私たちはこれを非常に苦手としている訳でございまして、この内側に入ることは…
6,戦渦,3,Opening,漂泊の戦士,…要するに、この闇とやらを何とかしないと、ヴェロニカってのにも会えないってことか。
6,戦渦,3,Opening,アシュ,そういうことであります。シャロン王女におかれましては大変心苦しいことと存じますが、やはりここは私の力で闇を消し去るしかないと思われますれば…
6,戦渦,3,Opening,シャロン,ダメーっ！！　ダメです！それだけは絶対にいけません！！
6,戦渦,3,Opening,アシュ,しかしそれ以外にこの事態を打開する方法は…
6,戦渦,3,Opening,漂泊の戦士,でやっ！！
6,戦渦,3,Opening,アシュ,メ、メリアエさん！？
6,戦渦,3,Opening,シャロン,ああっ、闇が消え…！
6,戦渦,3,Opening,シャロン,…るかに見えたのですが、また元に戻ってしまいましたね…
6,戦渦,3,Opening,漂泊の戦士,ちっ、力づくで適当にやっても無駄ってことか。おい、アシュ！
6,戦渦,3,Opening,アシュ,はい？　何でございましょう。
6,戦渦,3,Opening,漂泊の戦士,お前はこの闇を消す方法を知ってるんだな？
6,戦渦,3,Opening,アシュ,はい、それはもう熟知しております。
6,戦渦,3,Opening,アシュ,しかしながら、その力を使うと私の体に少なからず影響が出てしまい、それをシャロン王女は案じておられる訳でございまして…
6,戦渦,3,Opening,漂泊の戦士,だったらあたしの力をお前に分けてやる。その力でこの闇を消せ。
6,戦渦,3,Opening,アシュ,なんと！？そのようなことが可能なのですか？
6,戦渦,3,Opening,漂泊の戦士,わからねえけど、あんたとあたしは同じなんだろ？力を受け渡すことくらいできるんじゃないか？
6,戦渦,3,Opening,アシュ,お、お待ちください！　私とあなたが同じということはですね――…！
6,戦渦,3,Opening,漂泊の戦士,ごちゃごちゃうるせえ！行くぞ――！
6,戦渦,3,Opening,もう一人の私と,な…なんと……、これはまた……
6,戦渦,3,Opening,シャロン,アシュさん、大丈夫ですかっ！？
6,戦渦,3,Opening,もう一人の私と,は、はい、大丈夫です。いえ…むしろ快調といいますか、先の戦いで負った不調が解消され体中に力がみなぎるようです…！
6,戦渦,3,Opening,シャロン,本当ですか？　すごいです！
6,戦渦,3,Opening,もう一人の私と,はっ！　私はともかく、メリアエさんはご無事でございますか！？
6,戦渦,3,Opening,漂泊の戦士,平気だ。これくらい何ともない。
6,戦渦,3,Opening,もう一人の私と,そ、それは結構なことでございますが…私とメリアエさんは同一人物なのでこのように強大な力を使えば、メリアエさんの体にも影響があるはずなのでございます。しかし、メリアエさんは何の影響もないとおっしゃる…
6,戦渦,3,Opening,シャロン,それってどういうことなんですか？
6,戦渦,3,Opening,もう一人の私と,薄々感じておりましたが、メリアエさんは私と同じようで内に秘める力の総量が全く違うと申しますか…まるでアスク様のような、底知れぬ力を感じるのでございます。
6,戦渦,3,Opening,漂泊の戦士,…それは、この世界にアスクがいないことと関係があるのか？
6,戦渦,3,Opening,もう一人の私と,わかりません。それを知るためにもまずはこの闇を消して、ヴェロニカ皇女にお会いしましょう。では、僭越ながらいかせていただきます――！
6,戦渦,3,Opening Supplement,オグマ,とうっ！　てりゃあっ！
6,戦渦,3,Opening Supplement,シーダ,闘技大会にむけてはりきっているわね、オグマ。
6,戦渦,3,Opening Supplement,オグマ,！　シーダ様…お側にいらしたのに気がつかず、申し訳ありません。
6,戦渦,3,Opening Supplement,シーダ,いいのよ。でも…本当にいいの？　オグマ。剣闘士として辛い思いをしたあなたが、闘技大会に出場なんて。気が進まないのなら無理に出なくてもいいと思うわ。
6,戦渦,3,Opening Supplement,オグマ,シーダ様…お気遣いありがとうございます。ですが、ご心配なさることはありません。この闘技大会は見世物として戦わされた闘技場とは違う。純粋に力を求め、腕を磨いた者同士が技を競い合い、それを見た人々に勇気と感動を与えるものです。俺は誇りをもって出場します。見ていてください、シーダ様。
6,戦渦,3,Opening Supplement,シーダ,オグマ…そう、それなら大丈夫ね。あなたの勇姿、楽しみにしているわ。
6,戦渦,3,Ending Supplement,シーダ,オグマ！
6,戦渦,3,Ending Supplement,オグマ,シーダ様…
6,戦渦,3,Ending Supplement,シーダ,すごいわオグマ。あなたの言っていた通りね。わたし、とても感動したわ。あの迷いのない剣筋、身のこなし…素晴らしかったわ！
6,戦渦,3,Ending Supplement,オグマ,ありがとうございます。光栄です。
6,戦渦,3,Ending Supplement,シーダ,わたしも、もっともっとがんばらなきゃ。どうやったらあなたみたいに強くなれるのかしら？
6,戦渦,3,Ending Supplement,オグマ,シーダ様はもう十分お強いですよ。強くなるために必要なものをお持ちですから。
6,戦渦,3,Ending Supplement,シーダ,強くなるために必要な…？それは何かしら？
6,戦渦,3,Ending Supplement,オグマ,それは愛する心です。愛する者、大切なものを守りたい…その心が人に、何度倒れても立ち上がる強さをもたらすのだと俺は思います。
6,戦渦,3,Ending Supplement,シーダ,…その通りね。わたし、守りたいものがたくさんあるわ。平和な暮らし、みんなの笑顔、そして…マルス様。そのためならわたし、もっと強くなれる。そうでしょう？　オグマ。
6,戦渦,3,Ending Supplement,オグマ,ええ、その通りです。
6,戦渦,3,Ending Supplement,シーダ,ありがとう！　ああ…何だかじっとしていられないわ。早く戻って鍛錬しなくちゃ。オグマ、今日はお疲れ様。ゆっくり休んでね！
6,戦渦,3,Ending Supplement,オグマ,はい、シーダ様もお気をつけて。…俺はこれからも、そんなあなたを命を懸けてお守りします。シーダ様――
6,戦渦,3,Ending,シャロン,やりました！　闇が消えましたね…！
6,戦渦,3,Ending,もう一人の私と,しかし奇妙でございますね。国を覆っている闇を消したというのに騒ぎになっていないような…あの闇が国を守護するものだとしたらエンブラ軍が国境に飛んできそうなものですのに。
6,戦渦,3,Ending,漂泊の戦士,おい、誰か来るぞ。
6,戦渦,3,Ending,シャロン,あ…、あれがヴェロニカ皇女です！皆さん、気をつけてください。この異界でも敵同士である可能性は大いにありますから…
6,戦渦,3,Ending,ヴェロニカ,…………
6,戦渦,3,Ending,シャロン,あ、あのー…ヴェロニカ皇女ですよね？わたしのことはご存じですか…？
6,戦渦,3,Ending,ヴェロニカ,…あなたたちが、あの闇をけしたの…？
6,戦渦,3,Ending,もう一人の私と,は、はい。左様でございます。大変不躾な真似を致しましたことは重々承知でございますが、これには深いわけがございまして…
6,戦渦,3,Ending,ヴェロニカ,ありがとう！　ああうれしい…！あたしたち、外に出られるのね…！
6,戦渦,3,Ending,シャロン,…え？　あの闇はエンブラ帝国を守るためのものではないんですか？
6,戦渦,3,Ending,ヴェロニカ,ちがうわ。あたしたちはむしろあの闇にとじこめられていたの。皇族ですら国からでることはできなかった。もうずっと昔から…
6,戦渦,3,Ending,漂泊の戦士,閉じ込められて…？どういう意味だ？
6,戦渦,3,Ending,ヴェロニカ,あたしにもわからないの。はるか昔、この国の始祖である閉神エンブラがこの国を闇でおおってしまった…それからずっと、人々はこの国の中だけでくらしてきたのよ。
6,戦渦,3,Ending,もう一人の私と,この国の中だけ…ということは…
6,戦渦,3,Ending,シャロン,アスク王国で何が起こったか…なんて、わかりませんか…？
6,戦渦,3,Ending,ヴェロニカ,アスク王国って、おとなりの国よね？ごめんなさい。何もしらないわ。あなたはアスクの人？
6,戦渦,3,Ending,シャロン,そうです。ええと、わたしは異界ではありますがアスク王国の王女、シャロンです。こちらはアスク王国の始祖である開神アスク様の眷属、アシュさんとメリアエさん。ちょっとややこしい事情があるんですが…
6,戦渦,3,Ending,ヴェロニカ,まあ！　あなたがアスク王国の王女なの？よろしくね、シャロン王女。なかよくしてくれたらうれしいわ。
6,戦渦,3,Ending,シャロン,は、はあ…あのー、ヴェロニカ皇女。アスクをころす…とか思わないんですか？
6,戦渦,3,Ending,ヴェロニカ,なぜ？　思わないわ、そんなこと。
6,戦渦,3,Ending,もう一人の私と,これはこれは…、恐らくこの異界にはエンブラの呪いが存在しないのでございましょう。
6,戦渦,3,Ending,シャロン,わたしたちの世界とは、ずーっと大昔から辿ってきた歴史が違うということですか。
6,戦渦,3,Ending,シャロン,うーん、異変の原因が大昔のことならヴェロニカ皇女にもわかるわけないですよね…
6,戦渦,3,Ending,漂泊の戦士,…ここも無駄足だったということか。
6,戦渦,3,Ending,もう一人の私と,い、いえいえ！結論を出すのは早計でございます。もっと調べれば何かわかることが…
6,戦渦,3,Ending,シャロン,きゃあっ！？　な、なんです！？この恐ろしい気配は…！？
6,戦渦,3,Ending,ヴェロニカ,これは…！　もしかしたら、閉神エンブラが目覚めたのかも…
6,戦渦,3,Ending,もう一人の私と,！？　エンブラが！？
6,戦渦,3,Ending,ヴェロニカ,きっと闇がきえたから異変をかんじられたのね。エンブラ様におあいできるなんてうれしいわ！
6,戦渦,3,Ending,シャロン,いやいやいや！　そんな呑気なこと言ってる場合じゃないですよ！！大変なことになりますって…！
6,戦渦,3,Ending,漂泊の戦士,エンブラってのはそんなにヤバい奴なのか？
6,戦渦,3,Ending,エンブラ,…………
6,戦渦,3,Ending,もう一人の私と,ああ…何ということでしょう…閉神エンブラが目覚めてしまいました…！
6,戦渦,4,Opening,エンブラ,我が闇が消えたかと思えば……お前たち…、アスクの眷属か…ふん…そういうことか……
6,戦渦,4,Opening,シャロン,あ、あれ…？
