8,12,1,Opening,ニーズヘッグ,……………ねえ…
8,12,1,Opening,ラタトスク,お姉ちゃん…
8,12,1,Opening,エイクスルニル,…………
8,12,1,Opening,ニーズヘッグ,今の話…本当なの…？本当に…あたしたちって…
8,12,1,Opening,エイクスルニル,…そうだ。俺たちはみんな、あの方の子ではない…偽物だ。
8,12,1,Opening,ニーズヘッグ,…そう、なんだ。あたしさ…家族なんてうっとうしいってよく言ってたわ～。フレスベルグみたいに、家族と仲良しごっこなんて柄じゃなかったしね～…なのに…なのに…なにこれ…なんで…こんな…気持ちになるの…？
8,12,1,Beginning of the battle,ニーズヘッグ,あたしは【葬り手】…だから、やることやらなきゃ。あたしが一番…なんだから…
8,12,1,Stage Clear,ニーズヘッグ,ねえ、パパ…あたし…どうしたらいいの…？
8,12,2,Opening,レーラズ,今から三つ数える。三つ数えると、君は目を開け、新しい自分に生まれ変わる。
8,12,2,Opening,？？？,…………
8,12,2,Opening,レーラズ,私は心の【癒し手】…人の心を癒す術を知っている。癒すとは…つまり、変化させることだ。私が望むようにね。別の心を植えつけて…意識や記憶まで書き換えることができる…
8,12,2,Opening,？？？,…………
8,12,2,Opening,レーラズ,無論、これは偽の心だ。私が知る、記憶の中の我が子たちを植えつけ…そのために、元の誰かの心を消し去り、塗り潰した。癒したのだろうか？殺したのだろうか？どちらでも構わない。１…２…３。さあ、目を開けたまえ。
8,12,2,Opening,？？？,……あ……
8,12,2,Opening,ラタトスク,あ…あああれ？お父さん？あたし、何を…？
8,12,2,Opening,レーラズ,君の名前は？
8,12,2,Opening,ラタトスク,え？ええええっと…あたしはラタトスク。お父さんの子供で、【癒し手】の一人！
8,12,5,Opening,ニーズヘッグ,…………
8,12,5,Opening,ラタトスク,お姉ちゃん…お願い、聞いて！もうわかったでしょ？あたしたちが戦う理由は、もうないの！だって、あたしたちは…
8,12,5,Opening,ニーズヘッグ,…あたしたちはみんな偽物、だから？
8,12,5,Opening,ラタトスク,…………
8,12,5,Opening,ニーズヘッグ,そう、よね～…家族のためにってあんなに必死だったフレスベルグがバカみたい。あたしたちが【癒し手】としてみんなを助けた記憶も…本当はあたしたちの思い出じゃなくて…あたしたちは家族でもなんでもなくて、戦う理由もなくて…
8,12,5,Opening,ラタトスク,…………
8,12,5,Opening,ニーズヘッグ,ねえ、ラタトスク。あたしね、照れくさくて一度も言ったことなかったけどさ…あたしは、パパやあんたたちと家族でいられて嬉しかった。自分ひとりじゃないって、幸せだった。だから…何も聞かなければ良かった。何も知らなければ良かった。そしたらあたしたちはみんな、これまでと一緒でいられたのに…
8,12,5,Opening,エイクスルニル,…………
8,12,5,Opening,ニーズヘッグ,あんたたとだって同じ気持ちでしょ？あたしたち今までずっと…ずっと家族で…それが全部、全部嘘だったなんて…嫌…嫌よ…知りたくなかった…忘れたい…忘れさせてよ…！
8,12,5,Beginning of the battle,ニーズヘッグ,あたしはニーズヘッグ。パパの子供で、きょうだいがたくさんいて…
8,12,5,Stage Clear,ニーズヘッグ,ねえ…みんな…どこ…いったの…？
8,12,5,Stage Clear,ラタトスク,…お姉ちゃん…
8,12,5,Stage Clear,ニーズヘッグ,ラタトスク…あたしを…一人に…しない…で…
8,12,5,Ending,ラタトスク,待ってて、お姉ちゃん…あたしが、あたしが手当てを…！
8,12,5,Ending,ニーズヘッグ,…ラタト…スク……あんたは、あたしの妹…あたしの…かわいい…
8,12,5,Ending,レーラズ,おや、君もか。
8,12,5,Ending,ラタトスク,！
8,12,5,Ending,ニーズヘッグ,ああ、パパ、お願い…あたしを…あたしの心を書き換えて…ほんとのことなんて、何も知らない、パパの娘をあたしに…
8,12,5,Ending,レーラズ,君も、もういらない。元の死に損ないに戻りたまえ。
8,12,5,Ending,ニーズヘッグ,パパ………パ……パ…………………………
8,12,5,Ending,ラタトスク,…そんな……おねえ…ちゃん…
