9,10,1,Opening,復讐の神,…ぅっ…く…
9,10,1,Opening,復讐の神,お姉様…待ってて…あたしが…仇を…
9,10,1,Opening,予知の神,素晴らしい。ヴァーリ、君はまた強くなった。
9,10,1,Opening,予知の神,君の心に宿る復讐の炎は、決して消えることなく、いずれ君の仇を焼き尽くすだろう…
9,10,1,Opening,復讐の神,ヘイムダル！お姉様の仇は今どこ！？今すぐ教えて！
9,10,1,Opening,予知の神,ああ、もちろんだとも。彼らがいつどこへ向かうか…その思惑は、私はすでに読めている。彼らは君を脅威に感じ、ひそかに迂回路を通って、天の神殿へ向かう…この先の谷が、待ち伏せにはちょうどいいだろうね。
9,10,1,Beginning of the battle,復讐の神,見つけた！逃がしはしないわ、お姉様の仇！ここがあなたたちの墓場よ！
9,10,1,Beginning of the battle,ロキ,あらん。また見つかっちゃったわねえ。
9,10,1,Beginning of the battle,アンナ,く…みんな、戦闘態勢よ！
9,10,1,Stage Clear,復讐の神,今はまだ、力が足りない…仇を討つのは、次か、その次…
9,10,1,Stage Clear,復讐の神,力がみなぎっていく…お姉様、見ていて。あたしが絶対仇を討つから！
9,10,5,Beginning of the battle,復讐の神,逃がさないわ、お姉様の仇！今度こそあなたたちの運の尽きよ！
9,10,5,Beginning of the battle,ロキ,また来たわね。復讐の神は決して諦めない。復讐を果たすその時まで…
9,10,5,Stage Clear,復讐の神,まだよ…！何度でも何度でも、復讐を果たすまで…！
9,10,5,Stage Clear,天日の神,――ヴァーリ、おやめなさい。
9,10,5,Stage Clear,復讐の神,え…？お、お姉様…！？
9,10,5,Stage Clear,天日の神,武器を下ろすのです。その人間たちを傷つけてはなりませんわ。
9,10,5,Stage Clear,復讐の神,どうして！？あたしはお姉様の仇を…！
9,10,5,Stage Clear,天日の神,この人間たちは、無実です。
9,10,5,Stage Clear,天日の神,私たちは、偽りの罪で、偽りの裁きを下そうとしていたのですわ。
9,10,5,Stage Clear,復讐の神,え…？
9,10,5,Stage Clear,天日の神,私とヘズは、父上に無断で…父上がすべての知識を蓄える鴉の間へと入りました。そこで、鴉たちが集めてきた疑わしき罪の数々を調べました。
9,10,5,Stage Clear,夕影の神,それで、わかったの…父上が仰っていたような人間たちの罪や疑いは…何もなかった。
9,10,5,Stage Clear,復讐の神,で、でも、どうして？鴉が人間たちの許しがたい罪を見た…お父様はそう仰ってたのに…
9,10,5,Stage Clear,天日の神,…わかりません。ですが、これだけははっきりしていますわ。
9,10,5,Stage Clear,天日の神,私たち天の神々は、真実と正義のもとにあらねばなりません。無実の人間に罪を着せることは…あってはならないことですわ。たとえ力を失おうと、父上からどんな罰を下されることになろうと…私は天日の神。真実と正義を曲げはしませんわ。
9,10,5,Stage Clear,復讐の神,お姉様…素敵っ！やっぱり、お姉様は誰よりも強くて美しいわ！
9,10,5,Ending,天日の神,ミズガルズの人間たちよ。
9,10,5,Ending,アルフォンス,…………
9,10,5,Ending,天日の神,あなたたちを疑ったこと…本当に申し訳ありませんでした。私が間違っていましたわ。謝ってすむことではありません。どのような償いでも…させていただきますわ。まずは、あなたたちをもとの世界へ…
9,10,5,Ending,アルフォンス,…それはまだ、待ってほしい。
9,10,5,Ending,シャロン,わたしたち、ルーンさんを助けないといけないんです。
9,10,5,Ending,アルフォンス,僕たちは天の神殿へ向かう。君たちの父…天の王と戦うことになるだろう。
9,10,5,Ending,天日の神,…父上と…私たち神々でさえ恐れる天の王と戦うというのですか？
9,10,5,Ending,天日の神,トールが言っていた通りですわね…あなたたち人間は、神々よりも強き心を持っています。
9,10,5,Ending,アルフォンス,…………
9,10,5,Ending,天日の神,私たちは天の王の臣下。天の王に背くことはできませんわ。けれど、天の神々である父上と私たちが真実を歪めてしまったことは事実…その償いとして、私、ヘズ、ヴァーリは、あなた方に危害を加えないことを誓いましょう。それから、私にできることがあれば…
9,10,5,Ending,アルフォンス,それなら…君に一つだけ、聞きたいことがある。君たちの父、天の王アルフォズルについて。僕の考えが正しければ…アルフォズルという名は、生まれついてのものではなく…後にそう呼ばれるようになったのでは？
9,10,5,Ending,天日の神,ええ。その通りですわ。父上はかつてみずからの片目を捧げ、偉大なる魔道の知識を得ました。そして神々を超越せし神…アルフォズルの名で呼ばれるようになったのですわ。
9,10,5,Ending,アルフォンス,ありがとう。これで、進むべき道が見えた気がするよ。では、行こう。天の王が待つ、天の神殿へ…
9,11,1,Opening,ロキ,ここが天の神殿よ。天の王は中に…
9,11,1,Opening,天の王,よくぞ来た。待ちわびたぞ、ルーンよ。
9,11,1,Opening,知の源,……！
9,11,1,Opening,天の王,お前はここへ来た。【天の儀】の供物としてお前を捧げる条件は整った。我が呪いある限り、ここから逃げられぬこともわかっておろう。では、今から【天の儀】を執り行うとしよう。
9,11,1,Opening,知の源,…ぅ…ぁ…ぁぁ…！
9,11,1,Opening,アルフォンス,天の王よ！あなたは僕たちの伝承では、最も賢明なる神と呼ばれていた。だが、あなたは僕たちに無実の罪を着せ、裁きにかけようとした。あなたの正義を信じていたあなたの子を裏切ってまで。なぜそんなことを！
9,11,1,Opening,天の王,わしが欲するは、知。すべてはそのために。ミズガルズの無知蒙昧なる人間などには何の興味もないが…お前たちの中の召喚師なる者…そやつは、創造主すら持ち得ぬ知を持つという。
9,11,1,Opening,天の王,その知も、わしが得るのだ。すべての知をわしが知るのだ。それのみが重要なことなのだ。そのためならば…他のすべてはどうでもよいこと。
9,11,1,Opening,アルフォンス,…………
9,11,1,Opening,天の王,わしは九の世界を司る王。すべての知を知るのは、この王だけであるべきなのだ。ゆえに…ルーンが持つ知も、召喚師が持つ知も、すべてわしに与え、死なねばならぬ。それが終われば、残りの人間たちの罪は免じるとしよう。ミズガルズで生きることを許そうぞ。
9,11,1,Opening,アルフォンス,わかった。それなら…僕たちの選択は一つしかない。
9,11,1,Opening,アルフォンス,天の王アルフォズル。あなたを討つ！
9,11,1,Opening,天の王,天の王たるわしを討つ…だと？無知とはげに恐ろしきものよ。
9,11,1,Beginning of the battle,天の王,わしは戦いは好まぬ。わしが戦うまでもなく…お前たちはここで死ぬ定めよ。
9,11,1,Stage Clear,天の王,ふむ…確かに人を超えた力よ。召喚師とやらの術によるものか…知りたい、知りたいぞ。召喚師のすべての知…必ず我がものとせねばならぬ…
9,11,1,Ending,知の源,…あ…あぁぁぁっ…！
9,11,1,Ending,シャロン,ルーンさん！？
9,11,1,Ending,天の王,【天の儀】は生贄を捕えた。ついに始まったのだ…後は、儀式が終わるまで待つのみ。そしてわしは、ルーンの持つ知をすべて手に入れる…
