5,戦渦,1,Opening,ニザヴェリル兵,ぐっ…くそう……巨人族め……なんて強さだ…！
5,戦渦,1,Opening,ニザヴェリル兵,誰か、王に報告を……早く……！
5,戦渦,1,Opening,ニザヴェリル兵,ぎゃあぁあっ！！
5,戦渦,1,Opening,？？？,うるせぇんだよ。生意気な小人共が…ニザヴェリル王国だぁ？ここは俺たちの土地だ！逆らう奴ぁ一人残らず踏みつぶして俺の寝床に敷いてやるよ！あーっはっはっはっは！！
5,戦渦,1,Opening,レギン,…着いたの。ここが異界のニザヴェリル…？見慣れた景色なのに、何だかドキドキしちゃう。
5,戦渦,1,Opening,ダグ,何なに、レギン緊張してんの？
5,戦渦,1,Opening,ダグ,だーいじょーぶ、このダグちゃん様がついてんだからさ☆
5,戦渦,1,Opening,レギン,ありがとう、ダグ王女。でも、ついてきてもらっちゃって本当によかったの？
5,戦渦,1,Opening,ダグ,もー、大丈夫だって！ニザヴェリルの統治で忙しいのは確かだけどあたしも気分転換したかったし。何でも、すごいお宝がこの異界にあるんだって？
5,戦渦,1,Opening,レギン,うん！　何なのかは分からないんだけど…アンナ隊長が言うには強い反応があったらしいの。
5,戦渦,1,Opening,レギン,探索に行きたいけどニザヴェリルに詳しい英雄が私しかいないから…
5,戦渦,1,Opening,ダグ,それであたしが呼ばれたって訳か。ま、あたしも詳しいってほどじゃないけど他の連中よりはね。
5,戦渦,1,Opening,レギン,でも、ダグ王女と久しぶりに一緒でとっても嬉しいの！二人でがんばって、みんなに喜んでもらえるようなお宝を見つけて帰ろうね！
5,戦渦,1,Opening,ダグ,おーう！
5,戦渦,1,Opening,ニザヴェリル兵,…何だ？　森の中が騒がしいな。
5,戦渦,1,Opening,ニザヴェリル兵,お前たち、ここで何をしている！？！？　きょ、巨人族！？
5,戦渦,1,Opening,ダグ,ありゃ見つかっちった。怪しいもんじゃないよー。
5,戦渦,1,Opening,レギン,こんにちは！この人は私のお友達なの。ニザヴェリルを案内してるだけだから気にしないでなの。
5,戦渦,1,Opening,ニザヴェリル兵,巨人族を連れていて気にするなだと！？怪しい奴め、お前も巨人族の仲間だな？みんなーっ！　こっちだ！こいつらを捕らえろ！！
5,戦渦,1,Opening,レギン,ええっ！？　な、何で！？何で巨人族と一緒だからって捕まっちゃうの！？
5,戦渦,1,Opening,ダグ,こりゃあ…もしかして歴史が違う？この異界ではニザヴェリルとヨトゥンがまだ敵対してるってこと？
5,戦渦,1,Opening,レギン,そ、そんな…【Summoner】さん、そんなこと言ってなかったの～！
5,戦渦,1,Opening,ダグ,とにかく、何とか突破して異界の扉を目指すよ！こんな危険な異界にお使い感覚で送り込みやがって…帰って文句言ってやらぁ！！行くぞ、レギン！
5,戦渦,1,Opening,レギン,了解なの！
5,戦渦,1,Opening Supplement,シルヴァン,はー、泳いだ泳いだ。もう動けねえ！
5,戦渦,1,Opening Supplement,イングリット,え、ええ…殿下に合わせて泳ぐとなると、休暇なのか訓練なのか、ちょっと、わからなくなりますね…
5,戦渦,1,Opening Supplement,ディミトリ,そうか？　俺はてっきり、まだ皆は泳ぎ足りないものだと…
5,戦渦,1,Opening Supplement,メルセデス,まあまあディミトリ、一旦休憩しましょう。たくさん泳いだからお腹が空いたわ～。
5,戦渦,1,Opening Supplement,ドゥドゥー,それなら、ペトラが捕った魚をもらったのがある。簡単に調理して振舞おう。
5,戦渦,1,Opening Supplement,シルヴァン,さっすがドゥドゥー！ペトラにも感謝だな。
