8,11,1,Opening,アルフォンス,急ごう、僕たちの体の毒が回りきる前にヘイズルーンのもとへ…
8,11,1,Opening,アルフォンス,！
8,11,1,Opening,フレスベルグ,……。私は任務を果たす。父さんに与えられた任務を…私たちは、家族だから…
8,11,1,Opening,ラタトスク,お姉ちゃん、聞いて！あたしたちは…
8,11,1,Opening,フレスベルグ,…ラタトスク……ごめんなさい。私は【葬り手】…任務を果たさなければ…私か、あなた…どちらかは倒れて…もう二度と会えなく…なる…でも、それが…父さんの命令だから…
8,11,1,Opening,ラタトスク,…お姉ちゃんっ…！
8,11,1,Beginning of the battle,フレスベルグ,私は刃の【葬り手】…父さんのために、家族のために…
8,11,1,Stage Clear,フレスベルグ,まだ…私は戦える。父さんのために…
8,11,1,Ending,ヘイズルーン,あら、ラタトスク…皆さんも、どうされたのですか？
8,11,1,Ending,ラタトスク,おおおお姉ちゃんっ！ききき聞いてっ！
8,11,1,Ending,アルフォンス,手短に話すよ。レーラズの毒を受けた。
8,11,1,Ending,ヘイズルーン,そんな…
8,11,1,Ending,アルフォンス,君の蜜をお願いしたい。エクラを救ってくれた時のように…
8,11,1,Ending,ヘイズルーン,わかりました。私の蜜で誰かを癒せるなら…喜んでお手伝い致します。
8,11,1,Ending,ヘイズルーン,いかがでしょうか？身体の具合は…
8,11,1,Ending,アルフォンス,ありがとう。さっきより体が動く…効いているみたいだ。
8,11,1,Ending,シャロン,はい、なんだかいけそうな気がしてきました！
8,11,1,Ending,ヘイズルーン,良かった…ですが、おそらく効果は一時的なものです。その効果が切れる前に、お父様の毒を完全に解毒しなくては…
8,11,1,Ending,アルフォンス,…わかった。ところで、彼…エイクスルニルは？
8,11,1,Ending,ヘイズルーン,あちらへ…根の方へ戻ると言っていました。詳しいことは私も…
8,11,2,Opening,レーラズ,…………
8,11,2,Opening,王,どうだ、レーラズよ。わしの命を永らえる術は見つかったか？急げ。急がねば明日の朝、たった一人残ったお前の最後の子の首が飛ぶぞ。
8,11,2,Opening,レーラズ,…やめてくれ…やめて………もう……もうお許しを…私はすべてを話した。私の知る癒しの術のすべてをあなたに伝えた…これ以上、私から得られるものはない。あなたを不老不死にすることなど、私にはできない…できないのだ！できるのなら、とっくにやっている！あの子たちを殺される前に！なのに…なのにどうして…まだ私を…！
