3,戦渦,1,Opening,？？？,…エ…ル…、エイル…様……
3,戦渦,1,Opening,エイル,…誰？　誰なの？私を呼ぶのは……
3,戦渦,1,Opening,エイル,！　ここは…死の門…？
3,戦渦,1,Opening,ガングレト,お久しぶりです、エイル様。
3,戦渦,1,Opening,エイル,あなたは…ガングレト…！？お母様の下女だった…
3,戦渦,1,Opening,ガングレト,覚えておいででしたか。如何にも。私は偉大なる死の女王、ヘル様にお仕えしておりました。――しかしヘル様はアスク王国の特務機関と…あなたによって討たれた。
3,戦渦,1,Opening,エイル,…………
3,戦渦,1,Opening,ガングレト,死の国には今、無秩序に死者の魂が漂っています。嘆かわしい…王亡き王国のなんと虚しい事か。
3,戦渦,1,Opening,エイル,それで…あなたは私に何を告げにきたの…？まさか、死の国に戻ってお母様の跡を継げと…？
3,戦渦,1,Opening,ガングレト,それは自意識過剰というものです。ヘル様をその手で討ったあなたに死の国を継承する権利などありません。
3,戦渦,1,Opening,エイル,じゃあ何なの…？
3,戦渦,1,Opening,ガングレト,それは…これが答えです。
3,戦渦,1,Opening,エイル,！！
3,戦渦,1,Opening,ガングレト,――かわしましたか。多少はアスクの特務機関で鍛えられたようですね。
3,戦渦,1,Opening,エイル,何を…！？
3,戦渦,1,Opening,ガングレト,知れたこと。エイル王女…あなたには死んでいただきます。
3,戦渦,1,Opening Supplement,ニフル,…暑い…何という暴力的な日差し…なぜ人間たちはあのように日差しに身をさらせるのでしょう。あんなにはしゃいで…人間とは…本来このような地を望むものなのでしょうか…
3,戦渦,1,Opening Supplement,スリーズ,あら？あなたはもしかして…
3,戦渦,1,Opening Supplement,ユルグ,氷神ニフル様？
3,戦渦,1,Opening Supplement,ニフル,！　あなたたちは…私の血を感じます。あの娘…フィヨルムの血族ですか？
3,戦渦,1,Opening Supplement,スリーズ,ええ、そうです…！私はフィヨルムの姉スリーズと申します。こちらは妹のユルグ。このような出で立ちで失礼いたします。日夜祈りを捧げているニフル様にまさかここでお目にかかれるなんて…
3,戦渦,1,Opening Supplement,ユルグ,ニフル様、はじめまして！ユルグです！
3,戦渦,1,Opening Supplement,ニフル,…………
3,戦渦,1,Ending Supplement,スリーズ,ニフル様は泳がれないのですか？
3,戦渦,1,Ending Supplement,ニフル,この悪意の塊のような日差しは私には適していません。しかし…この賑わいを見ると人はこのような地こそを求めているように感じます。雪と氷に閉ざされたニフルはあなたたちにとってはさぞ生き辛いことでしょう。
3,戦渦,1,Ending Supplement,ユルグ,そんなことないよ！海も楽しいけど、わたし、ニフルがだいすき！
3,戦渦,1,Ending Supplement,スリーズ,確かに雪の中での生活は易しいものではありません。でも、その中ではぐくまれたニフルの文化や伝統、寒さに身を寄せる温かさ…私たちはそんなニフルの暮らしを愛しています。
3,戦渦,1,Ending Supplement,ニフル,…ですが、私がフヴェルに血を与えたことで…あなたたちは雪と氷の中に生きざるを得なくなった…ともいえるかもしれません。
3,戦渦,1,Ending Supplement,スリーズ,ニフル様…フィヨルムの言っていた通り、お優しい方なのですね。
3,戦渦,1,Ending Supplement,ニフル,…お黙りなさい。姉妹揃って氷で頭を冷やさせますよ。
3,戦渦,1,Ending Supplement,スリーズ,ニフル様がそのように人を遠ざけるのはきっと事情がおありなのでしょう。でも、どうかお心を痛めないでください。私たちはニフルに生まれて本当に幸せなのですから。
3,戦渦,1,Ending Supplement,ニフル,…………
3,戦渦,1,Ending Supplement,ユルグ,ねえニフル様！いっしょに遊びましょ？
3,戦渦,1,Ending Supplement,スリーズ,まあユルグ、おくつろぎのところを邪魔してはダメよ。さあ、行きましょう。
3,戦渦,1,Ending Supplement,ユルグ,えー…
3,戦渦,1,Ending Supplement,ニフル,待ちなさい。これを。
3,戦渦,1,Ending Supplement,スリーズ,これは…、氷菓子ですか？
3,戦渦,1,Ending Supplement,ニフル,たまたまもらったのです。私は泳ぎませんが、日差しの下へ出るあなたたちにこそ必要なものでしょう。
3,戦渦,1,Ending Supplement,ユルグ,わあ！　ありがとう、ニフル様。
3,戦渦,1,Ending Supplement,スリーズ,…………
3,戦渦,1,Ending Supplement,ニフル,もう用はありません。行きなさい。早々に立ち去りなさい。
3,戦渦,1,Ending Supplement,スリーズ,はい。失礼します。…ふふ…やっぱりお優しい方…いつかニフル様の心の氷が解けてみんなで笑い合える日を、私たちはずっと…お待ちしております…
3,戦渦,1,Ending,エイル,！！　…あ……
3,戦渦,1,Ending,ガングレト,あなたの負けです、エイル様。これで私が死の国の王となれる。
3,戦渦,1,Ending,エイル,あなた…が……？
3,戦渦,1,Ending,ガングレト,ええ。誰かがあの死者たちを管理し統制しなければなりません。しかし、偽りとはいえヘル様の娘であったあなたが存命のまま私が女王となれば納得しない者もいるでしょう。だから、あなたを片づける必要があったのです。
3,戦渦,1,Ending,エイル,そん…な……
3,戦渦,1,Ending,ガングレト,さあ、早く戻らなければ。おやすみなさい、エイル様。――永遠に。
3,戦渦,1,Ending,エイル,…あぁ………【Summoner】……
3,戦渦,1,Ending,？？？,…ル、エイル！ねえ、起きて…！
3,戦渦,1,Ending,エイル,…う……
3,戦渦,1,Ending,エイル,私…生きてる…？どうして……
3,戦渦,1,Ending,ユーミル,よかった。うまくいったようね。
